,Unnamed: 0,epsilon_x opt,epsilon_y opt,epsilon_z opt,e_form,shear modulus,bulk modulus,gap tbmbj,epsilon_x tbmbj,epsilon_y tbmbj,epsilon_z tbmbj,gap opt
2385,11066,3.6498,4.6195,3.0141,-1.419,13.633,26.989,4.4839,2.4521,3.0503,2.1294,2.0012
2386,11068,6.7465,6.2414,6.7154,-0.825,7.912999999999999,16.355999999999998,3.3095,5.2227,4.8937,5.1805,2.5511
2387,11070,11.959000000000001,12.5552,10.8763,-0.272,10.593,30.855999999999998,1.5779,8.6678,9.3073,8.4618,1.1396
2388,11071,4.713,5.5597,5.1662,-0.742,21.273000000000003,25.756,4.1825,3.5348,3.9851,3.6734,2.7654
2389,11072,10.5062,8.4942,8.9121,-0.23,13.56,26.933000000000003,1.867,7.6721,6.3573,6.5821,0.9228
2390,11073,4.4039,4.5638,3.8837,-1.074,16.54,24.533,3.955,3.3048,3.3778,3.0091,2.6931
2391,11074,2.8806,2.8806,2.8447,-2.825,6.42,39.867,3.8036,2.2204,2.2204,2.1977,3.3082
2392,11078,4.8111,4.9023,5.1537,-0.8390000000000001,85.26,100.73299999999999,3.4909,4.114,4.1672,4.2371,2.6027
2393,11080,2.8673,2.8673,2.8673,-0.152,-3.48,105.8,5.6497,2.2913,2.2912,2.2911,4.2731
2394,11083,2.9242,2.9242,2.9907,-2.544,71.273,98.189,6.3357,2.3797,2.3797,2.4339,4.2638
2395,11084,2.9187,2.9187,2.9682,-2.4659999999999997,76.187,99.87799999999999,6.4823,2.3787,2.3787,2.4327,4.5465
2396,11085,2.8538,2.8538,2.9319,-2.345,62.3,87.4,6.3269,2.316,2.316,2.3893,4.2503
2397,11086,2.6924,2.6924,2.8183,-2.025,46.787,67.244,6.2328,2.1728,2.1728,2.2959,4.0962
2398,11099,5.724,6.5294,5.3768,-0.782,6.547000000000001,14.277999999999999,2.0029,4.6398,5.379,4.4485,1.3929
2399,11107,3.2694,3.2694,2.9256,-0.825,10.127,23.711,2.7661,3.4398,3.4374,3.0748,2.6053
2400,11108,5.8506,6.0018,6.3619,-0.857,41.933,74.35600000000001,3.2637,4.4338,4.5007,4.6434,1.7246
2401,11119,7.7688,7.6774,8.2997,-1.713,28.346999999999998,120.111,2.0014,6.0636,5.9481,6.4452,1.8306
2402,11129,7.7687,7.6751,8.2941,-1.713,28.34,119.9,2.0172,6.0653,5.9442,6.443,1.8264
2403,11131,5.6108,6.3351,6.742000000000001,-1.247,3.173,38.189,0.873,2.9988,3.5848,3.2523,0.0169
2404,11133,6.9811,6.9811,6.9811,-1.16,50.46,91.6,1.8174,6.0004,6.0,5.9993,1.5852
2405,11135,9.0743,8.8891,9.2594,-1.723,-3.42,57.367,2.8117,7.3708,7.2877,7.452999999999999,1.7639
2406,11139,9.0679,9.0178,9.118,-1.996,38.187,78.278,2.0747,7.7139,7.6874,7.7404,1.7135
2407,11144,11.2166,10.8402,11.593,-1.506,22.493000000000002,51.122,2.0621,9.0789,8.9001,9.2596,0.9999
2408,11145,6.2681,6.5529,5.9742,-1.19,55.446999999999996,158.04399999999998,1.3524,5.0736,5.3105,4.7892,0.8803
2409,11146,7.7372,7.7096,7.7648,-2.287,38.8,64.033,2.6925,7.2056,7.2086,7.1503,2.224
2410,11148,8.0273,8.0531,8.0016,-2.273,43.147,75.911,2.8224,6.7406,6.7635,6.7174,2.201
2411,11149,8.0994,8.1539,8.0448,-2.279,42.04,73.533,2.7825,6.9812,7.0236,6.9332,2.0791
2412,11151,4.0509,4.1394,4.158,-1.215,7.147,36.444,4.2659,3.1552,3.2102,3.2218,2.7974
2413,11152,7.8486,7.8302,7.7611,-0.359,6.6129999999999995,15.356,1.5922,6.6619,6.6551,6.5705,1.0301
2414,11156,8.1251,8.1705,8.0797,-2.281,42.98,75.033,2.9165,6.9244,6.9562,6.8878,2.1079
2415,11157,7.9398,7.8763,8.0031,-2.246,36.74,64.833,2.682,6.9241,6.895,6.9477,2.0001
2416,11158,11.1009,10.970999999999998,11.2308,-1.722,16.06,66.1,1.0061,9.1819,9.1366,9.2271,1.0056
2417,11169,7.2082,7.2488,7.4899,-1.7990000000000002,27.76,118.93299999999999,2.947,5.4514,5.4644,5.6172,2.0343
2418,11172,9.0952,8.911,9.2794,-1.719,25.713,58.856,2.7066,7.6446,7.5544,7.7336,1.6922
2419,11173,12.1688,12.2578,12.0798,-1.561,27.366999999999997,49.044,1.4993,10.4342,10.5021,10.3661,1.1705
2420,11177,3.1842,3.2033,2.8158,-1.6219999999999999,21.26,40.2,4.4011,2.2846,2.3116,2.1112,2.4836
2421,11178,3.3279,3.3127,3.3351,-2.053,60.14,91.73299999999999,4.9565,2.8431,2.8282,2.8566,3.6768
2422,11180,3.6579,3.6949,3.6248,-1.2209999999999999,28.653000000000002,40.821999999999996,2.7762,4.0175,4.1267,4.1977,2.3272
2423,11181,12.1231,12.2259,12.0204,-1.5730000000000002,27.14,48.733000000000004,1.4801,10.5254,10.6042,10.4452,1.1658
2424,11190,4.3703,3.8991,3.7110000000000003,-1.286,15.547,43.443999999999996,2.9907,3.1257,2.9147,2.8477,1.5328
2425,11200,3.9133,3.4906,3.8487,-0.099,3.9530000000000003,7.989,5.1382,3.1125,2.8675,3.082,4.0754
2426,11207,4.6029,4.1637,4.1841,-0.19699999999999998,10.052999999999999,14.789000000000001,3.1985,3.3578,3.1504,3.0947,2.4909
2427,11232,8.1333,8.1333,7.41,-0.818,6.712999999999999,14.289000000000001,1.7506,6.7098,6.7091,6.3198,1.4245
2428,11234,4.1838,4.1838,3.2521,-0.319,10.52,16.833,4.976,3.1329,3.1329,2.6387,3.3583
2429,11237,2.0855,2.0855,2.0836,-1.724,6.38,11.967,7.4912,1.781,1.7811,1.7818,6.0451
2430,11241,7.2144,7.2236,7.8507,-3.247,84.82700000000001,205.078,2.6529,6.2407,6.1978,6.7389,2.2539
2431,11242,4.9247,5.032,5.1824,-3.798,121.4,235.36700000000002,5.9035,3.9138,4.0149,4.084,4.3149
2432,11245,5.0125,5.8668,5.974,-1.4469999999999998,29.96,33.367,3.3662,3.7356,4.3260000000000005,4.3258,2.1630000000000003
2433,11247,4.2719,4.2719,4.2237,-1.189,134.48,224.1,5.8667,3.6497,3.6497,3.6132,4.8401
2434,11249,7.5604,7.4123,7.5963,-2.231,37.06,80.333,1.9192,6.0342,5.9998,6.1056,1.2002
2435,11276,6.4462,6.6563,6.4821,-2.228,35.533,82.789,3.1798,5.0926,5.1838,4.8496,2.4659999999999997
2436,11290,2.6983,2.6785,2.3732,-1.91,17.087,38.111,7.007000000000001,2.2030000000000003,2.1918,2.0049,4.2688
2437,11291,3.4575,3.2889999999999997,2.6848,-0.85,23.447,47.144,4.1984,2.7696,2.6359,2.1437,3.3868
2438,11298,5.3342,5.0469,5.2436,-0.935,12.687000000000001,21.978,3.7654,3.9721,3.858,3.8988,2.3766
2439,11299,3.3125,3.5777,3.3935,-1.796,32.167,61.411,5.1625,2.727,2.9119,2.7833,3.7614
2440,11307,3.1806,3.2915,2.9525,-1.5330000000000001,16.027,31.211,5.7306,2.4892,2.5549,2.3177,4.2937
2441,11308,9.1977,9.776,9.8006,-0.42,16.96,27.5,2.1189,7.3163,7.8344,7.8135,1.7317
2442,11309,3.7647,3.6015,3.8578,-1.9269999999999998,32.12,81.833,3.5455,2.9584,2.908,3.0549,2.3175
2443,11346,11.0261,16.0166,9.8054,-1.101,52.073,140.056,0.055,9.9899,13.0119,7.2193,0.0294
2444,11367,8.3633,9.4612,7.2581,-2.512,59.747,122.01100000000001,0.8125,7.1479,7.6312,5.4775,0.0618
2445,11395,7.2776,7.0920000000000005,7.0065,-2.435,74.0,160.067,2.7938,5.7176,5.6167,5.5672,2.3839
2446,11396,36.5202,36.5202,21.2927,-1.125,11.647,31.844,1.7026,44.7698,45.589,43.9512,0.2497
2447,11401,3.8635,3.8664,3.7882,-2.615,66.57300000000001,120.689,4.5617,3.19,3.1768,3.1366,3.4657
2448,11477,7.5899,7.5746,6.2871,-2.2319999999999998,34.806999999999995,142.311,2.1063,5.9110000000000005,5.8345,4.8693,1.0425
2449,11560,24.695999999999998,24.695999999999998,24.695999999999998,-1.5859999999999999,60.66,82.7,0.2736,28.3808,28.3951,28.4255,0.1933
2450,11572,38.3312,38.3312,38.3312,-0.47700000000000004,54.9,75.4,0.0428,39.7355,39.7355,39.7355,0.017
2451,11580,31.3065,31.3065,31.3065,-0.983,37.7,104.43299999999999,0.013000000000000001,40.1844,40.1844,40.1844,0.0062
2452,11581,41.6057,41.6057,21.9078,-0.435,42.6,54.533,0.022000000000000002,28.3113,28.3117,17.3773,0.0123
2453,11584,7.1488,7.1488,7.1488,-0.168,1.5,79.1,0.5077,5.0271,5.0271,5.0271,0.2751
2454,11607,8.8786,8.8786,8.8786,-0.498,115.66,156.267,0.1159,8.0905,8.0905,8.0905,0.09
2455,11618,28.0293,28.0293,28.0293,-0.6559999999999999,35.78,87.133,0.0192,29.1097,29.1097,29.1097,0.0013
2456,11642,31.2509,39.0851,54.2458,-0.85,47.047,70.911,0.0051,32.4058,40.135999999999996,70.4199,0.0006
2457,11668,27.3403,27.734,34.3516,-0.951,46.707,113.311,0.0061,23.7943,24.1016,29.6828,0.001
2458,11686,43.5844,43.5844,43.5844,-1.614,54.72,78.5,0.2459,26.5637,26.5598,26.5773,0.0546
2459,11693,41.8925,41.8926,41.8926,-1.327,35.96,55.833,0.2178,23.3296,22.8355,22.739,0.0674
2460,11697,31.2034,47.6205,65.2165,-0.24600000000000002,175.947,284.178,0.0038,33.978,52.2279,99.7811,0.0021
2461,11701,30.9015,30.9015,30.9015,-0.6409999999999999,221.18,326.733,0.0118,30.8143,30.8143,30.8142,0.003
2462,11709,22.1577,22.1577,22.1577,-1.56,61.52,83.633,0.3206,17.6157,17.6163,17.6167,0.1392
2463,11716,13.9707,13.9707,13.9706,-0.10300000000000001,14.56,53.766999999999996,0.6292,8.4595,8.4594,8.4597,0.5194
2464,11720,6.5095,6.5095,6.5095,-1.171,47.74,136.667,1.3064,4.1654,4.1654,4.1654,0.8394
2465,11723,24.9151,24.9151,24.9151,-1.7109999999999999,68.14,92.167,0.3154,17.1075,17.1075,17.1075,0.135
2466,11732,38.8249,38.8249,38.8249,-0.504,61.84,121.46700000000001,0.006999999999999999,33.4929,33.4929,33.4929,0.0013
2467,11738,5.0987,5.0728,4.9967,-1.011,10.807,25.544,3.4862,3.7560000000000002,3.7424,3.6883,2.0226
2468,11740,2.4354,2.4354,2.4451,-2.72,29.026999999999997,63.478,6.7454,1.9895,1.9893,1.9925,4.3724
2469,11741,10.5346,8.9724,8.9635,-0.32,10.34,20.333,2.1563,7.5703,6.6558,6.7794,1.5814
2470,11743,2.9575,2.8612,2.9141,-2.891,84.43299999999999,132.089,7.5405,2.4218,2.359,2.3901,5.6937
2471,11772,2.9759,2.9703,3.0574,-2.739,100.713,137.856,7.0541,2.4403,2.4408,2.5091,5.4384
2472,11780,4.681,9.5952,9.6,-0.297,7.267,15.777999999999999,0.6206,3.8047,8.6252,8.0621,0.0243
2473,11782,3.8601,3.8601,3.7757,-1.537,6.7,16.867,1.7977,3.4304,3.4301,3.4619,1.6373
2474,11786,11.4988,11.4988,8.6052,-0.53,21.96,34.067,0.8774,9.3818,9.3807,7.3966,0.0303
2475,11881,2.9087,2.8393,2.8583,-3.1639999999999997,91.24,168.067,6.8677,2.4392,2.3853,2.4008,5.3342
2476,11882,2.8028,2.8256,2.8522,-3.011,67.64699999999999,113.744,6.997000000000001,2.24,2.2545,2.2723,4.9585
2477,11883,3.4409,3.4409,3.4679,-3.202,52.353,65.922,6.0176,2.93,2.93,2.9508,4.23
2478,11938,3.6691,3.6596,2.8291,-2.562,18.653,42.356,3.4581,2.8467,2.8306,2.3555,2.3446
2479,11944,3.5181,3.4021,3.4019999999999997,-2.002,20.793000000000003,70.722,6.3141,2.8938,2.7944,2.7942,3.7531
2480,11945,3.5225,3.4058,3.4058,-2.013,22.34,73.467,6.3368,2.8741,2.7792,2.7791,3.7688
2481,11950,2.5047,2.5046,2.5535,-1.371,23.627,42.778,6.4268,1.8414,1.8441,1.9894,3.4917
2482,11952,2.6862,2.8887,2.655,-0.302,16.44,34.233000000000004,6.2519,2.194,2.3623,2.1564,3.8302
2483,11953,4.4328,4.6537,4.9188,-1.611,25.28,46.467,3.6078,3.6358,3.9115,4.1376,3.0425
2484,11957,2.6967,2.7338,2.7561,-1.415,14.873,27.289,5.9773,2.2442,2.3007,2.3012,3.9139
2485,11958,2.8331,2.8331,2.5968,-1.7919999999999998,7.207000000000001,39.911,6.7585,2.2957,2.2956,2.1664,3.9599
2486,11959,2.8111,2.8116,2.7286,-1.995,26.453000000000003,43.388999999999996,6.939,2.2866,2.2873,2.2806,4.4646
2487,11962,2.6011,2.5437,2.6392,-1.446,16.687,30.844,6.8163,2.112,2.0326,2.1242,4.1473
2488,11963,2.9339999999999997,3.1326,2.9458,-1.564,20.98,48.0,6.1835,2.4451,2.6106,2.4583,4.4449
2489,11964,2.7336,2.6966,2.7560000000000002,-1.415,14.867,27.278000000000002,5.9756,2.3005,2.2462,2.301,3.9139
2490,11966,2.715,2.825,2.7898,-1.6019999999999999,22.753,52.122,6.8554,2.2383,2.3286,2.2922,4.5454
2491,11968,3.0652,2.9168,2.8766,-1.568,17.153,35.756,7.0722,2.552,2.4306,2.4118,4.636
2492,11969,2.735,2.6958,2.5902,-1.537,12.827,32.544000000000004,7.3225,2.2315,2.2263,2.1181,4.5457
2493,11970,2.8414,2.7698,2.7141,-1.588,22.453000000000003,48.589,6.8963,2.3371,2.2840000000000003,2.2367,4.5367
2494,11971,2.478,2.4775,2.4085,-1.421,26.853,41.656000000000006,6.4799,1.932,1.8825,1.8054,3.7333
2495,11972,2.543,2.6003,2.6389,-1.445,16.607,30.844,6.9552,2.0011,2.0978,2.1139,4.144
2496,11976,6.4848,5.7697,4.2707,-2.128,26.686999999999998,78.47800000000001,2.0309,6.5587,5.5551,3.9946,1.9678
2497,11977,2.8128,2.8101,2.7291,-1.995,26.5,43.367,6.941,2.2877,2.286,2.2812,4.4643
2498,11990,5.3322,5.9286,5.7119,-0.188,417.93300000000005,377.98900000000003,2.8639,4.8148,5.3369,5.1257,2.0495
2499,11993,13.3478,9.2063,9.4117,-0.583,23.72,38.467,1.8009,8.8302,6.8321,6.876,1.0157
2500,12228,3.4849,3.5298,2.6522,-0.185,5.98,7.767,6.0261,2.8185,2.8443,2.2521,4.6646
2501,12229,1.7538,1.7786,1.8704,-2.266,15.48,34.266999999999996,11.844000000000001,1.4404,1.4724,1.5606,7.1055
2502,12236,9.3903,9.3877,9.39,-0.10099999999999999,11.047,50.378,1.5751,6.1238,6.1209,6.1225,0.6609999999999999
2503,12241,7.4324,7.4324,7.218,-0.675,60.953,84.156,1.2468,5.2551,5.2551,5.0027,0.2318
2504,12242,4.3502,4.4663,4.6097,-0.715,38.193000000000005,54.122,5.0436,3.1343,3.1521,3.2194,3.1639999999999997
2505,12246,4.2072,4.3247,4.2407,-1.466,70.173,158.389,3.8603,3.0503,3.1608,3.1006,2.0765
2506,12248,3.6077,3.6077,3.839,-1.166,23.906999999999996,37.378,2.9484,3.0278,3.0277,3.1798,2.5772
2507,12254,9.5292,2.4372,2.4373,-0.098,23.307,36.611,2.6389,10.4098,2.1087,2.1089,2.585
2508,12257,3.7739,3.7519,3.7396,-1.655,79.56,140.13299999999998,5.3253,2.8868,2.9586,2.8882,3.5782
2509,12259,2.5146,2.3365,5.4441,-0.149,14.253,32.622,5.2723,2.1221,1.9774,4.5171,4.027
2510,12261,3.261,2.2053,3.5368,-0.496,15.567,29.611,4.3154,2.6738,1.8687,2.8979,3.0871
2511,12264,3.6329,3.6994,3.6282,-0.762,11.787,23.178,5.1656,2.7258,2.8299,2.7093,3.3978
2512,12265,3.2294,3.2337,3.2206,-0.8690000000000001,9.707,17.644000000000002,5.4113,2.5832,2.6122,2.6035,3.4429
2513,12267,4.029,4.029,4.029,-0.645,33.64,49.766999999999996,3.1502,2.7391,2.7391,2.7391,0.7176
2514,12268,2.8573,2.7392,2.7377,-3.733,41.467,101.911,6.1091,2.3782,2.2478,2.2468,4.8632
2515,12269,2.1583,2.068,2.1826,-0.945,8.22,29.967,9.8074,1.7889,1.7016,1.8119999999999998,5.2344
2516,12276,3.1397,2.8577,3.3157,-3.8480000000000003,30.066999999999997,95.178,6.4081,2.4999,2.2957,2.6915,3.2774
2517,12278,6.7037,6.7069,6.5714,-1.558,24.373,37.489000000000004,2.1562,5.6017,5.6057,5.5287,1.6024
2518,12279,1.8416,1.8315,1.8624,-3.693,52.747,95.178,11.140999999999998,1.5679,1.5626,1.5817,7.7164
2519,12283,4.5519,4.2893,4.5054,-2.445,26.853,59.489,3.6532,3.7249,3.4619999999999997,3.7025,3.1213
2520,12314,3.2359,3.2315,3.2282,-2.3,8.892999999999999,38.156,4.1369,2.7239,2.7151,2.7087,3.6622
2521,12352,2.6377,2.6634,2.6742,-1.411,10.7,23.267,7.6892,2.1256,2.1277,2.1499,5.3245
2522,12356,2.8921,3.0006,2.8904,-1.5430000000000001,27.686999999999998,58.544,4.9986,2.3796,2.4935,2.3573,3.4694
2523,12358,7.8109,7.8109,10.8207,-0.285,55.54,74.033,0.2078,7.8084,7.8084,11.2254,0.2064
2524,12360,3.1175,3.1175,3.0903,-2.258,21.533,47.256,7.8633,2.6654,2.6710000000000003,2.6756,5.6219
2525,12362,3.4617,3.4617,3.5105,-0.425,7.153,16.889,3.8756,2.6868,2.6868,2.7076,3.2986
2526,12363,3.4948,3.4948,3.6229,-0.33299999999999996,10.54,20.133,3.2186,2.7271,2.7272,2.8713,2.9167
2527,12369,2.6017,2.6255,2.5551,-1.446,16.72,30.933000000000003,6.9563,2.0973,2.0995,2.0133,4.1388
2528,12370,3.5817,3.5817,3.6381,-0.418,11.2,21.233,4.2636,2.7578,2.7578,2.8183,3.0864
2529,12371,4.4157,3.9160000000000004,4.8862,-0.18100000000000002,28.793000000000003,64.056,3.0348,3.9776,3.5532,4.3747,2.4901
2530,12375,2.9684,2.9684,2.9088,-1.5090000000000001,15.873,29.756,6.8007,2.4857,2.4856,2.4466,5.2219
2531,12376,3.1641,3.1641,3.0593,-1.463,15.18,29.366999999999997,6.5932,2.6526,2.6526,2.5529,5.0809
2532,12377,3.5716,3.5716,3.641,-0.402,9.367,18.578,3.9864,2.8416,2.8417,2.887,2.6232
2533,12379,3.3642,3.3642,3.2293,-1.521,39.08,91.96700000000001,6.0753,2.7077,2.7077,2.6393,4.0418
2534,12381,3.3809,3.3809,3.2304,-1.517,41.24,97.03299999999999,6.0228,2.7129,2.7129,2.6338,3.9601
2535,12383,5.5423,5.5423,5.5423,-0.348,54.3,80.7,3.6506,4.8404,4.8404,4.8404,3.4166
2536,12385,4.0893,4.0628,3.9899,-0.5,30.113000000000003,42.222,4.4419,3.1804,3.1437,3.1244,3.0501
2537,12386,3.4899,3.4899,3.6084,-0.317,8.92,17.633,3.1559,2.7986,2.7987,2.9163,2.6369
2538,12389,2.9088,2.9443,3.4206,-1.5590000000000002,17.747,29.778000000000002,6.9737,2.3697,2.4205,2.7384,4.796
2539,12391,2.6195,2.5761,2.6197,-1.396,11.873,22.089000000000002,5.7207,2.1397,2.1135,2.1213,3.4814
2540,12392,4.7557,4.7557,4.6669,-0.5760000000000001,17.627,38.211,3.4337,4.1224,4.1271,4.0105,3.092
2541,12393,5.5174,5.5174,5.3143,-0.281,46.76,66.367,3.2199,4.6804,4.6804,4.4473,2.6867
2542,12394,3.7029,3.7029,3.605,-0.40700000000000003,8.513,13.422,5.0039,3.0204,3.0202,2.9446,3.7918
2543,12397,4.3555,4.3555,4.0987,-0.517,34.2,49.7,4.6181,3.2363,3.2363,3.0882,3.3651
2544,12398,4.4037,4.4037,4.1569,-0.532,36.473,53.089,5.1739999999999995,3.0967,3.0967,2.9716,3.2882
2545,12399,7.7167,7.7167,7.7167,-0.496,34.26,59.6,2.2823,6.1678,6.1678,6.1678,1.9595
2546,12402,4.0947,4.0947,4.0062,-0.278,13.007,23.444000000000003,2.6984,3.2371,3.2371,2.8458,2.585
2547,12414,6.9099,6.9099,7.3926,-0.44,10.933,21.921999999999997,1.9879,6.2618,6.2518,6.4834,1.6886
2548,12420,4.2518,4.1729,4.6227,-1.115,236.967,317.411,7.1356,3.8137,3.7356,4.0048,5.91
2549,12428,36.6688,35.1546,38.5333,-0.696,9.1,19.7,0.0065,22.1543,3.69,3.4754,0.006
2550,12441,4.6861,4.6898,4.8137,-0.38299999999999995,31.147,36.078,4.5955,3.569,3.5581,3.6616,3.3468
2551,12442,3.1256,6.8865,4.6036,0.294,6.84,16.167,3.2326,2.7581,5.3909,3.6047,2.0918
2552,12446,1.9076,1.9076,1.9034,-2.826,23.14,86.03299999999999,9.0945,1.5744,1.5745,1.5729,5.4523
2553,12460,4.8157,4.8633,4.7865,-0.727,4.773,10.755999999999998,4.2038,3.8611,3.8943,3.8435,3.3272
2554,12461,4.1384,4.1384,3.9047,-1.73,23.087,45.31100000000001,4.5005,3.0923,3.0924,2.9469,3.2424
2555,12462,2.8996,2.8996,2.8996,-0.71,16.98,31.8,7.0193,2.3099,2.3099,2.3099,5.6997
2556,12465,2.6771,3.0002,3.0752,-2.204,12.18,24.9,5.5941,2.0779,2.3045,2.3098,4.2966
2557,12466,6.0611,6.7071,6.2744,-2.119,47.06,124.46700000000001,2.9349,5.0914,5.6304,5.2697,2.7269
2558,12479,4.7489,4.7489,5.5601,-2.5989999999999998,43.473,77.656,3.1657,4.2868,4.2869,5.2177,1.8926
2559,12493,4.388,4.388,3.7364,-0.841,20.953000000000003,55.622,2.5140000000000002,3.3206,3.321,3.0699,1.4202
2560,12499,3.0512,3.0512,3.0688,-3.307,42.133,92.12200000000001,6.59,2.5297,2.5295,2.5926,4.0561
2561,12515,45.7659,45.7659,45.7659,-0.726,32.98,74.767,0.1293,37.6656,37.6656,37.6656,0.0357
2562,12519,5.8388,5.8388,5.8388,-1.047,9.16,16.167,3.0189,4.2862,4.2862,4.2862,2.0923
2563,12532,2.9341,2.9274,2.9655,-3.069,24.166999999999998,27.111,4.8607,2.3955,2.3919,2.4124,4.3411
2564,12541,2.4489,2.4489,2.4489,-1.3769999999999998,12.293,35.455999999999996,6.5414,1.8488,1.8488,1.8488,3.7162
2565,12542,2.4489,2.4489,2.4489,-1.3769999999999998,12.293,35.455999999999996,6.5414,1.8488,1.8488,1.8488,3.7162
2566,12544,2.9514,3.1341,3.025,-2.4859999999999998,119.68700000000001,157.278,7.4243,2.5197,2.6976,2.5908,6.0612
2567,12551,4.0314,4.0459,3.7837,-2.695,46.64,91.1,6.0837,3.2404,3.3046,3.0934,4.1856
2568,12554,2.6707,4.1712,2.653,-0.071,11.073,19.055999999999997,4.9186,2.2065,3.3491,2.1733,3.0943
2569,12556,3.4061,3.4061,3.5224,-2.013,22.353,73.456,6.3364,2.7793,2.7792,2.8739,3.7678
2570,12557,3.4121,3.4121,3.5304,-2.03,25.153000000000002,78.822,6.1258,2.7996,2.7996,2.875,3.7575
2571,12559,2.9649,3.0614,3.123,-2.475,116.84,160.8,7.4993,2.5297,2.6278,2.6873,6.1770000000000005
2572,12560,3.5303,3.412,3.412,-2.03,25.08,78.967,6.1261,2.875,2.7996,2.7996,3.7574
2573,12562,3.5238,3.4154,3.4153,-2.052,29.22,85.43299999999999,6.1304,2.8699,2.8002,2.8001,3.7884
2574,12563,3.4153,3.4153,3.5236,-2.052,29.127,85.611,6.1299,2.8,2.8,2.8697,3.7879
2575,12564,2.7528,2.6261,2.6098,-1.103,15.892999999999999,23.122,8.0594,2.2359999999999998,2.1714,2.1628,6.1628
2576,12565,3.4019999999999997,3.4019999999999997,3.5185,-2.002,20.886999999999997,70.544,6.3173,2.7944,2.7943,2.8943,3.7552
2577,12566,3.5182,3.4019999999999997,3.4021,-2.003,20.987,70.64399999999999,6.3142,2.8936,2.7944,2.7943,3.7536
2578,12567,3.4668,3.3671,3.367,-2.064,33.907,91.64399999999999,6.1614,2.8183,2.7518,2.7517,3.8224
2579,12569,3.3673,3.3673,3.4668,-2.064,33.867,91.978,6.1603,2.7519,2.7519,2.8183,3.8218
2580,12570,2.6682,2.4177,2.4894,-1.115,16.033,25.355999999999998,8.7827,2.1473,2.0077,2.05,6.4818
2581,12571,3.1689999999999996,3.1689999999999996,2.7441,-0.731,8.967,17.178,6.4755,2.4784,2.4783,2.2571,4.4678
2582,12572,2.9336,3.0507,3.0979,-0.731,8.972999999999999,17.122,6.4767,2.3556,2.4166,2.441,4.4682
2583,12575,2.8539,2.6922,2.7755,-0.866,7.132999999999999,15.856,6.2358,2.2192,2.1159,2.1701,4.0763
2584,12578,4.4251,4.6566,4.9212,-1.611,25.247,46.544,3.6092,3.6293,3.9142,4.1397,3.0433
2585,12579,18.8585,31.4805,31.4805,0.217,8.9,19.7,1.2418,7.2239,4.6255,4.6254,0.0016
2586,12582,4.1838,4.0186,3.9535,-2.773,61.44,112.46700000000001,5.5442,3.4316,3.3487,3.2561,4.5839
2587,12583,3.3616,3.3616,3.4736,-2.057,30.147,83.87799999999999,6.3366,2.8214,2.8214,2.9466,3.8969
2588,12584,4.1838,4.0182,3.9536,-2.773,61.5,112.53299999999999,5.5436,3.4316,3.3482,3.2561,4.5826
2589,12586,3.4733,3.3612,3.361,-2.057,29.98,83.96700000000001,6.3372,2.9462,2.8208,2.8209,3.8966
2590,12592,3.4076,2.8733,2.8348,-1.014,25.046999999999997,59.011,4.0554,2.7911,2.3396,2.3313,2.7562
2591,12593,2.8711,3.071,3.3449,-1.016,28.573,64.089,4.1272,2.3613,2.5047,2.7379,2.8298
2592,12594,2.6864,2.6866,2.6697,-1.801,49.193000000000005,54.156000000000006,7.591,2.2512,2.2513,2.2373,5.7455
2593,12595,3.1116,3.1198,3.2131,-1.2109999999999999,25.733,39.422,4.7202,2.4184,2.3973,2.4254,2.8912
2594,12596,2.7864,2.8124,2.7938,-1.2309999999999999,18.06,51.3,5.3419,2.1109,2.1062,2.0984,3.0681
2595,12597,3.0225,3.1905,3.2494,-1.0070000000000001,27.9,58.633,3.7356,2.4559,2.6428,2.7073,2.5137
2596,12599,2.6860000000000004,2.6858,2.6702,-1.801,49.067,53.978,7.5920000000000005,2.2509,2.2507,2.2375,5.7466
2597,12602,3.194,3.1931,3.3581,-1.256,26.173000000000002,53.356,4.3992,2.6667,2.6734,2.8297,3.0834
2598,12607,4.7875,5.3755,5.1586,-0.524,20.74,27.767,4.2076,3.6882,4.0572,3.8797,3.0854
2599,12609,2.1761,2.1471,2.3311,-0.6,5.2,14.267000000000001,8.5224,1.7857,1.7432,1.8711,4.8189
2600,12610,3.1163,2.9485,3.139,-0.888,21.653000000000002,40.722,3.1673,2.4743,2.4223,2.4544,2.1247
2601,12614,3.1967,3.1793,3.1511,-0.9570000000000001,22.326999999999998,34.078,3.7015,2.6118,2.5841,2.5673,2.656
2602,12615,2.3955,2.4498,2.3363,-1.399,15.173,31.389,6.6427,1.7473,1.9027,1.7359,3.6517
2603,12617,2.4401,2.3735,2.5557,-1.426,23.7,38.367,6.8534,1.8619,1.7662,1.96,3.8102
2604,12618,2.8805,2.9642,2.9533,-0.955,16.84,28.1,4.2889,2.3255,2.3921,2.378,3.1032
2605,12621,3.9004,3.9469,2.1971,-0.096,17.473,43.321999999999996,3.5382,3.2054,3.1885,1.9079,2.6053
2606,12623,2.6377,2.6377,2.5791,-1.5859999999999999,13.227,50.111000000000004,6.7187,2.0763,2.0763,2.1364,4.4109
2607,12624,3.8627,3.8724,3.6365,-2.8339999999999996,60.847,113.444,5.9908,3.2085,3.2539999999999996,3.0734,4.3676
