,material_id,formula,nsites,point_group,space_group,volume,structure,eij_max,v_max,piezoelectric_tensor
462,mp-570485,SrAlSiH,4.0,3m,156.0,76.9106694898,"Full Formula (Sr1 Al1 Si1 H1)
Reduced Formula: SrAlSiH
abc   :   4.229391   4.229391   4.964784
angles:  90.000000  90.000000 119.999994
Sites (4)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Sr    0         0         0.999815
  1  Al    0.666667  0.333333  0.539574
  2  Si    0.333333  0.666667  0.445265
  3  H     0.666667  0.333333  0.892346",0.6682600000000001,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.       -0.073085 -0.311635]
 [-0.311635  0.311635  0.       -0.073085  0.        0.      ]
 [ 0.13657   0.13657   0.66826   0.        0.        0.      ]]"
463,mp-7885,AlAgS2,4.0,3m,156.0,74.8749579363,"Full Formula (Al1 Ag1 S2)
Reduced Formula: AlAgS2
abc   :   3.540264   3.540264   6.898183
angles:  90.000000  90.000000 120.000005
Sites (4)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Al    0         0         0.008287
  1  S     0.333333  0.666667  0.188699
  2  S     0.666667  0.333333  0.804799
  3  Ag    0.333333  0.666667  0.543216",1.599,"[0.0, 1.0, 0.0]","[[ 0.       0.       0.       0.      -0.38227  1.599  ]
 [ 1.599   -1.599    0.      -0.38227  0.       0.     ]
 [ 0.05484  0.05484 -0.46254  0.       0.       0.     ]]"
464,mp-36209,TmCuSe2,4.0,3m,156.0,91.35145259049999,"Full Formula (Tm1 Cu1 Se2)
Reduced Formula: TmCuSe2
abc   :   4.064117   4.064118   6.386345
angles:  90.000000  90.000000 120.000003
Sites (4)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cu    0.666667  0.333333  0.183494
  1  Se    0.333333  0.666667  0.070092
  2  Se    0.666667  0.333333  0.566521
  3  Tm    0         0         0.800793",0.369136,"[0.0, 1.0, -0.6666700000000001]","[[ 0.       0.       0.       0.      -0.22607 -0.23946]
 [-0.23946  0.23946  0.      -0.22607  0.       0.     ]
 [-0.22889 -0.22889 -0.33094  0.       0.       0.     ]]"
465,mp-675180,ErCuSe2,4.0,3m,156.0,91.39033245969999,"Full Formula (Er1 Cu1 Se2)
Reduced Formula: ErCuSe2
abc   :   4.118089   4.118089   6.222690
angles:  90.000000  90.000000 119.999992
Sites (4)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Er    0         0         0.493198
  1  Cu    0.666667  0.333333  0.857164
  2  Se    0.333333  0.666667  0.76722
  3  Se    0.666667  0.333333  0.254418",0.385767,"[0.0, 1.0, -0.57143]","[[ 0.       0.       0.       0.      -0.20942 -0.26503]
 [-0.26503  0.26503  0.      -0.20942  0.       0.     ]
 [-0.26212 -0.26212 -0.29426  0.       0.       0.     ]]"
466,mp-675349,DyCuSe2,4.0,3m,156.0,93.30910924450001,"Full Formula (Dy1 Cu1 Se2)
Reduced Formula: DyCuSe2
abc   :   4.098423   4.098423   6.414456
angles:  90.000000  90.000000 119.999990
Sites (4)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Dy    0         0         0.510584
  1  Cu    0.666667  0.333333  0.132616
  2  Se    0.333333  0.666667  0.234818
  3  Se    0.666667  0.333333  0.748081",0.3836,"[0.0, 0.0, 1.0]","[[ 0.       0.       0.       0.       0.2234  -0.23172]
 [-0.23172  0.23172  0.       0.2234   0.       0.     ]
 [ 0.24217  0.24217  0.3836   0.       0.       0.     ]]"
467,mp-675902,YCuSe2,4.0,3m,156.0,94.81248639639999,"Full Formula (Y1 Cu1 Se2)
Reduced Formula: YCuSe2
abc   :   4.112660   4.112660   6.472757
angles:  90.000000  90.000000 120.000000
Sites (4)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Y     0         0         0.487227
  1  Cu    0.666667  0.333333  0.874968
  2  Se    0.333333  0.666667  0.76176
  3  Se    0.666667  0.333333  0.250046",0.366078,"[0.0, 1.0, -0.5]","[[ 0.        0.        0.        0.       -0.29997  -0.259215]
 [-0.259215  0.259215  0.       -0.29997   0.        0.      ]
 [-0.1417   -0.1417   -0.25248   0.        0.        0.      ]]"
468,mp-24942,FeBiO3,5.0,3m,160.0,67.5940644242,"Full Formula (Fe1 Bi1 O3)
Reduced Formula: FeBiO3
abc   :   4.074967   4.074967   4.074967
angles:  88.458065  88.458065  88.458064
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.992704  0.465702  0.465701
  1  O     0.465702  0.465702  0.992702
  2  O     0.465701  0.992704  0.465701
  3  Fe    0.514378  0.514376  0.514377
  4  Bi    0.090517  0.090516  0.090516",2.8627569999999998,"[0.0, 1.0, 0.8]","[[ 0.        0.        0.        0.       -3.365015  0.953535]
 [ 0.953535 -0.953535  0.       -3.365015  0.        0.      ]
 [-1.80061  -1.80061  -1.80937   0.        0.        0.      ]]"
469,mp-5020,BaTiO3,5.0,3m,160.0,67.7727467501,"Full Formula (Ba1 Ti1 O3)
Reduced Formula: BaTiO3
abc   :   4.077159   4.077160   4.077159
angles:  89.699019  89.699015  89.699022
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.024065  0.512736  0.512736
  1  O     0.512736  0.512736  0.024065
  2  O     0.512736  0.024065  0.512736
  3  Ti    0.482209  0.482209  0.482209
  4  Ba    0.997155  0.997155  0.997155",3.812244,"[0.0, 1.0, 0.8571400000000001]","[[ 0.        0.        0.        0.       -3.582065  1.67299 ]
 [ 1.67299  -1.67299   0.       -3.582065  0.        0.      ]
 [-2.15626  -2.15626  -3.36391   0.        0.        0.      ]]"
470,mp-6920,KNO3,5.0,3m,160.0,81.6906958513,"Full Formula (K1 N1 O3)
Reduced Formula: KNO3
abc   :   4.435092   4.435092   4.435092
angles:  77.334514  77.334520  77.334521
Sites (5)
  #  SP            a          b          c
---  ----  ---------  ---------  ---------
  0  N      0.435893   0.435893   0.435893
  1  O      0.56675    0.169988   0.56675
  2  O      0.56675    0.56675    0.169988
  3  O      0.169988   0.56675    0.56675
  4  K     -0.005382  -0.005382  -0.005382",0.22158000000000003,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.        0.07899  -0.002135]
 [-0.002135  0.002135  0.        0.07899   0.        0.      ]
 [-0.06026  -0.06026  -0.22158   0.        0.        0.      ]]"
471,mp-22958,KBrO3,5.0,3m,160.0,92.1589288341,"Full Formula (K1 Br1 O3)
Reduced Formula: KBrO3
abc   :   4.541747   4.541746   4.541746
angles:  83.816494  83.816494  83.816496
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.131304  0.572299  0.572299
  1  O     0.572299  0.572299  0.131304
  2  O     0.572299  0.131304  0.572299
  3  K     0.004625  0.004625  0.004625
  4  Br    0.504473  0.504473  0.504473",0.6837,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.       -0.432845 -0.171285]
 [-0.171285  0.171285  0.       -0.432845  0.        0.      ]
 [-0.21498  -0.21498  -0.6837    0.        0.        0.      ]]"
472,mp-23011,RbClO3,5.0,3m,160.0,95.64284155370001,"Full Formula (Rb1 Cl1 O3)
Reduced Formula: RbClO3
abc   :   4.597086   4.597087   4.597087
angles:  83.967672  83.967673  83.967663
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.18401   0.577748  0.577748
  1  O     0.577748  0.577748  0.18401
  2  O     0.577748  0.18401   0.577748
  3  Cl    0.511291  0.511291  0.511291
  4  Rb    0.025203  0.025203  0.025203",0.44003000000000003,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.        0.145065  0.08704 ]
 [ 0.08704  -0.08704   0.        0.145065  0.        0.      ]
 [ 0.10222   0.10222   0.44003   0.        0.        0.      ]]"
473,mp-7375,KNbO3,5.0,3m,160.0,68.4183839858,"Full Formula (K1 Nb1 O3)
Reduced Formula: KNbO3
abc   :   4.090034   4.090034   4.090035
angles:  89.796841  89.796845  89.796841
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.033912  0.529777  0.529777
  1  O     0.529777  0.529777  0.033912
  2  O     0.529777  0.033912  0.529777
  3  K     0.012984  0.012984  0.012984
  4  Nb    0.500051  0.500051  0.500051",4.653448,"[0.0, 1.0, 0.6000000000000001]","[[ 0.        0.        0.        0.       -4.641635  2.70659 ]
 [ 2.70659  -2.70659   0.       -4.641635  0.        0.      ]
 [-2.09002  -2.09002  -2.93923   0.        0.        0.      ]]"
474,mp-28872,RbBrO3,5.0,3m,160.0,98.2304533062,"Full Formula (Rb1 Br1 O3)
Reduced Formula: RbBrO3
abc   :   4.625634   4.625634   4.625635
angles:  85.852467  85.852475  85.852464
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.108148  0.533095  0.533095
  1  O     0.533095  0.533095  0.108148
  2  O     0.533095  0.108148  0.533095
  3  Br    0.471337  0.471337  0.471337
  4  Rb    0.990286  0.990286  0.990286",0.61957,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.        0.275445  0.00814 ]
 [ 0.00814  -0.00814   0.        0.275445  0.        0.      ]
 [ 0.09738   0.09738   0.61957   0.        0.        0.      ]]"
475,mp-29738,TlClO3,5.0,3m,160.0,94.232953175,"Full Formula (Tl1 Cl1 O3)
Reduced Formula: TlClO3
abc   :   4.574928   4.574928   4.574928
angles:  83.897690  83.897697  83.897692
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.158958  0.555772  0.555772
  1  O     0.555772  0.555772  0.158958
  2  O     0.555772  0.158958  0.555772
  3  Cl    0.488842  0.488842  0.488842
  4  Tl    0.000656  0.000656  0.000656",0.63726,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.        0.39873   0.148595]
 [ 0.148595 -0.148595  0.        0.39873   0.        0.      ]
 [ 0.13765   0.13765   0.63726   0.        0.        0.      ]]"
476,mp-27193,RbIO3,5.0,3m,160.0,99.07158701030001,"Full Formula (Rb1 I1 O3)
Reduced Formula: RbIO3
abc   :   4.628209   4.628210   4.628209
angles:  88.783041  88.783033  88.783035
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.395681  0.959867  0.959867
  1  O     0.959867  0.959867  0.395681
  2  O     0.959867  0.395681  0.959867
  3  Rb    0.491529  0.491529  0.491529
  4  I     0.001356  0.001356  0.001356",0.9521299999999999,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.        0.6074   -0.126345]
 [-0.126345  0.126345  0.        0.6074    0.        0.      ]
 [ 0.35331   0.35331   0.95213   0.        0.        0.      ]]"
477,mp-552729,KIO3,5.0,3m,160.0,93.02606456129999,"Full Formula (K1 I1 O3)
Reduced Formula: KIO3
abc   :   4.532290   4.532289   4.532139
angles:  88.693464  88.693472  88.693701
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  K     0.007004  0.007004  0.007002
  1  O     0.545795  0.545795  0.10125
  2  I     0.505071  0.505071  0.505053
  3  O     0.101235  0.545795  0.545797
  4  O     0.545795  0.101235  0.545797",1.35995,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.       -0.925575  0.06074 ]
 [ 0.06074  -0.06074   0.       -0.925575  0.        0.      ]
 [-0.44619  -0.44619  -1.35995   0.        0.        0.      ]]"
478,mp-4559,BaCO3,5.0,3m,160.0,79.4379635678,"Full Formula (Ba1 C1 O3)
Reduced Formula: BaCO3
abc   :   4.431654   4.431654   4.431654
angles:  74.964861  74.964865  74.964861
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  C     0.468788  0.468788  0.468788
  1  O     0.187525  0.605429  0.605429
  2  O     0.605429  0.187525  0.605429
  3  O     0.605429  0.605429  0.187525
  4  Ba    0.02083   0.02083   0.02083",0.44322,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.       -0.014975  0.04082 ]
 [ 0.04082  -0.04082   0.       -0.014975  0.        0.      ]
 [ 0.30619   0.30619   0.44322   0.        0.        0.      ]]"
479,mp-755018,RbTaO3,5.0,3m,160.0,68.0507977989,"Full Formula (Rb1 Ta1 O3)
Reduced Formula: RbTaO3
abc   :   4.082672   4.082672   4.082672
angles:  89.969322  89.969330  89.969336
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Rb    0.02436   0.02436   0.02436
  1  Ta    0.51374   0.51374   0.51374
  2  O     0.036315  0.530782  0.530782
  3  O     0.530782  0.036315  0.530782
  4  O     0.530782  0.530782  0.036315",8.92597,"[0.0, 1.0, 0.57143]","[[ 0.        0.        0.        0.       -8.40955   5.412525]
 [ 5.412525 -5.412525  0.       -8.40955   0.        0.      ]
 [-4.3031   -4.3031   -5.14766   0.        0.        0.      ]]"
480,mp-766864,LiVF6,8.0,3m,156.0,136.186213129,"Full Formula (Li1 V1 F6)
Reduced Formula: LiVF6
abc   :   5.685379   5.685606   4.842094
angles:  90.231579  90.231085  60.470099
Sites (8)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Li    0.664645  0.664589  0.700109
  1  V     0.999957  0.999901  0.014503
  2  F     0.150603  0.150602  0.21743
  3  F     0.148535  0.699525  0.21448
  4  F     0.299369  0.851288  0.783552
  5  F     0.69949   0.148537  0.214503
  6  F     0.851293  0.299339  0.783543
  7  F     0.849362  0.849352  0.780622",0.416915,"[0.0, 1.0, 0.75]","[[ 0.        0.        0.        0.        0.12582  -0.128155]
 [-0.128155  0.128155  0.        0.12582   0.        0.      ]
 [ 0.64779   0.64779   0.25108   0.        0.        0.      ]]"
481,mp-23162,ZrCl2,3.0,3m,160.0,69.81976961630001,"Full Formula (Zr1 Cl2)
Reduced Formula: ZrCl2
abc   :   7.182002   7.182002   7.182003
angles:  27.521881  27.521882  27.521886
Sites (3)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cl    0.416456  0.416456  0.416456
  1  Cl    0.250367  0.250367  0.250367
  2  Zr    7.7e-05   7.7e-05   7.7e-05",0.11851500000000001,"[0.0, 1.0, 0.0]","[[ 0.        0.        0.        0.       -0.00181   0.118515]
 [ 0.118515 -0.118515  0.       -0.00181   0.        0.      ]
 [-0.00126  -0.00126  -0.00712   0.        0.        0.      ]]"
482,mp-1434,MoS2,3.0,3m,160.0,62.6493334284,"Full Formula (Mo1 S2)
Reduced Formula: MoS2
abc   :   7.340952   7.340952   7.340953
angles:  25.103119  25.103120  25.103117
Sites (3)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  S     0.406535  0.406535  0.406535
  1  S     0.259688  0.259688  0.259688
  2  Mo    0.999777  0.999777  0.999777",0.5155649999999999,"[0.0, 1.0, 0.0]","[[ 0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.30000e-03
  -5.15565e-01]
 [-5.15565e-01  5.15565e-01  0.00000e+00  2.30000e-03  0.00000e+00
   0.00000e+00]
 [-8.00000e-05 -8.00000e-05  6.32000e-03  0.00000e+00  0.00000e+00
   0.00000e+00]]"
483,mp-22691,InSe,4.0,3m,160.0,130.162391725,"Full Formula (In2 Se2)
Reduced Formula: InSe
abc   :   9.269799   9.269799   9.269798
angles:  25.520740  25.520743  25.520741
Sites (4)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Se    0.622974  0.622974  0.622974
  1  Se    0.822568  0.822568  0.822568
  2  In    0.108722  0.108722  0.108722
  3  In    0.003436  0.003436  0.003436",0.094153,"[0.0, 1.0, 0.14286000000000001]","[[ 0.        0.        0.        0.       -0.014225  0.093585]
 [ 0.093585 -0.093585  0.       -0.014225  0.        0.      ]
 [-0.01023  -0.01023   0.00977   0.        0.        0.      ]]"
484,mp-3532,CrAgSe2,4.0,3m,160.0,86.3300668946,"Full Formula (Cr1 Ag1 Se2)
Reduced Formula: CrAgSe2
abc   :   7.370757   7.370757   7.370758
angles:  29.570850  29.570848  29.570848
Sites (4)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cr    0.000158  0.000158  0.000158
  1  Se    0.271791  0.271791  0.271791
  2  Se    0.733288  0.733288  0.733288
  3  Ag    0.150563  0.150563  0.150563",0.193474,"[0.0, 1.0, -0.16667]","[[ 0.        0.        0.        0.       -0.12674  -0.185735]
 [-0.185735  0.185735  0.       -0.12674   0.        0.      ]
 [ 0.03626   0.03626  -0.16767   0.        0.        0.      ]]"
485,mp-4182,CrAgS2,4.0,3m,160.0,74.191981771,"Full Formula (Cr1 Ag1 S2)
Reduced Formula: CrAgS2
abc   :   7.107868   7.107867   7.107868
angles:  28.903781  28.903783  28.903785
Sites (4)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  S     0.732959  0.732959  0.732959
  1  S     0.273551  0.273551  0.273551
  2  Cr    0.000772  0.000772  0.000772
  3  Ag    0.154117  0.154117  0.154117",0.591104,"[0.0, 1.0, -0.4]","[[ 0.        0.        0.        0.        0.58158   0.478695]
 [ 0.478695 -0.478695  0.        0.58158   0.        0.      ]
 [ 0.02137   0.02137   0.29102   0.        0.        0.      ]]"
486,mp-22981,TlIO3,5.0,3m,160.0,96.3952831002,"Full Formula (Tl1 I1 O3)
Reduced Formula: TlIO3
abc   :   4.586401   4.586400   4.586400
angles:  88.642745  88.642753  88.642739
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.536966  0.09608   0.536966
  1  O     0.09608   0.536966  0.536966
  2  O     0.536966  0.536966  0.09608
  3  I     0.494798  0.494798  0.494798
  4  Tl    0.997491  0.997491  0.997491",1.5507799999999998,"[0.0, 0.0, 1.0]","[[ 0.       0.       0.       0.       1.5444   0.30549]
 [ 0.30549 -0.30549  0.       1.5444   0.       0.     ]
 [ 0.34207  0.34207  1.55078  0.       0.       0.     ]]"
487,mp-8612,Sb2TeSe2,5.0,3m,160.0,152.587883188,"Full Formula (Sb2 Te1 Se2)
Reduced Formula: Sb2TeSe2
abc   :  10.478997  10.478997  10.478998
angles:  22.875659  22.875659  22.875660
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Se    0.996326  0.996326  0.996326
  1  Se    0.772275  0.772275  0.772275
  2  Sb    0.389423  0.389423  0.389423
  3  Sb    0.602247  0.602247  0.602247
  4  Te    0.210628  0.210628  0.210628",0.849504,"[0.0, 1.0, 0.16667]","[[ 0.        0.        0.        0.        0.24829  -0.821795]
 [-0.821795  0.821795  0.        0.24829   0.        0.      ]
 [ 0.1179    0.1179    0.50067   0.        0.        0.      ]]"
488,mp-28873,CsBrO3,5.0,3m,160.0,109.806263089,"Full Formula (Cs1 Br1 O3)
Reduced Formula: CsBrO3
abc   :   4.792840   4.792840   4.792840
angles:  87.558420  87.558417  87.558419
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.118641  0.522734  0.522734
  1  O     0.522734  0.522734  0.118641
  2  O     0.522734  0.118641  0.522734
  3  Br    0.466658  0.466658  0.466658
  4  Cs    0.998303  0.998303  0.998303",0.3351,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.       -0.182785  0.04328 ]
 [ 0.04328  -0.04328   0.       -0.182785  0.        0.      ]
 [-0.00266  -0.00266  -0.3351    0.        0.        0.      ]]"
489,mp-29798,TlBrO3,5.0,3m,160.0,98.01916379229999,"Full Formula (Tl1 Br1 O3)
Reduced Formula: TlBrO3
abc   :   4.630040   4.630040   4.630040
angles:  84.616463  84.616462  84.616455
Sites (5)
  #  SP            a          b          c
---  ----  ---------  ---------  ---------
  0  O      0.132873   0.563697   0.563697
  1  O      0.563697   0.563697   0.132873
  2  O      0.563697   0.132873   0.563697
  3  Br     0.498184   0.498184   0.498184
  4  Tl    -0.004451  -0.004451  -0.004451",0.72935,"[0.0, 0.0, 1.0]","[[ 0.       0.       0.       0.       0.71273  0.26334]
 [ 0.26334 -0.26334  0.       0.71273  0.       0.     ]
 [ 0.26973  0.26973  0.72935  0.       0.       0.     ]]"
490,mp-550506,KClO3,5.0,3m,160.0,89.1476743807,"Full Formula (K1 Cl1 O3)
Reduced Formula: KClO3
abc   :   4.529203   4.529711   4.529712
angles:  80.015661  80.013898  80.013904
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.17114   0.587248  0.587248
  1  K     0.018538  0.018537  0.018537
  2  O     0.587271  0.171047  0.587262
  3  O     0.587271  0.587262  0.171047
  4  Cl    0.510779  0.510906  0.510906",0.43672,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.        0.171675  0.118535]
 [ 0.118535 -0.118535  0.        0.171675  0.        0.      ]
 [ 0.08521   0.08521   0.43672   0.        0.        0.      ]]"
491,mp-760386,CsClO3,5.0,3m,160.0,109.076935506,"Full Formula (Cs1 Cl1 O3)
Reduced Formula: CsClO3
abc   :   4.790205   4.789933   4.789933
angles:  85.844079  85.844664  85.844660
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cs    0.025081  0.025081  0.025081
  1  Cl    0.510318  0.510332  0.510332
  2  O     0.199339  0.57062   0.57062
  3  O     0.570631  0.199335  0.57063
  4  O     0.570631  0.57063   0.199335",0.33776999999999996,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.        0.133935  0.098195]
 [ 0.098195 -0.098195  0.        0.133935  0.        0.      ]
 [ 0.1145    0.1145    0.33777   0.        0.        0.      ]]"
492,mp-22253,Zn(InS2)2,7.0,3m,156.0,168.853670477,"Full Formula (Zn1 In2 S4)
Reduced Formula: Zn(InS2)2
abc   :   3.923707   3.923707  12.664460
angles:  90.000000  90.000000 120.000006
Sites (7)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  S     0.333333  0.666667  0.743299
  1  S     0.333333  0.666667  0.270073
  2  S     0         0         0.492177
  3  S     0         0         0.990225
  4  Zn    0         0         0.703319
  5  In    0.666667  0.333333  0.392805
  6  In    0.333333  0.666667  0.076102",1.12355,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.        0.112345  0.121795]
 [ 0.121795 -0.121795  0.        0.112345  0.        0.      ]
 [ 0.28685   0.28685   1.12355   0.        0.        0.      ]]"
493,mp-966,NbS2,3.0,3m,160.0,66.5547153535,"Full Formula (Nb1 S2)
Reduced Formula: NbS2
abc   :   7.087463   7.087462   7.087463
angles:  27.403093  27.403098  27.403096
Sites (3)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  S     0.409916  0.409916  0.409916
  1  S     0.256654  0.256654  0.256654
  2  Nb    0.999931  0.999931  0.999931",0.40749,"[0.0, 1.0, 0.0]","[[ 0.        0.        0.        0.        0.009005 -0.40749 ]
 [-0.40749   0.40749   0.        0.009005  0.        0.      ]
 [ 0.00216   0.00216   0.03758   0.        0.        0.      ]]"
494,mp-568587,CrCuSe2,4.0,3m,160.0,77.3113031135,"Full Formula (Cr1 Cu1 Se2)
Reduced Formula: CrCuSe2
abc   :   6.715710   6.715710   6.715710
angles:  32.399553  32.399549  32.399553
Sites (4)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cr    0.997407  0.997407  0.997407
  1  Cu    0.140771  0.140771  0.140771
  2  Se    0.74251   0.74251   0.74251
  3  Se    0.263312  0.263312  0.263312",0.145057,"[0.0, 1.0, 0.25]","[[ 0.       0.       0.       0.       0.07834 -0.12651]
 [-0.12651  0.12651  0.       0.07834  0.       0.     ]
 [ 0.05537  0.05537 -0.06857  0.       0.       0.     ]]"
495,mp-8196,AgNO3,5.0,3m,160.0,66.94304677859999,"Full Formula (Ag1 N1 O3)
Reduced Formula: AgNO3
abc   :   4.151837   4.151836   4.151836
angles:  77.224160  77.224153  77.224160
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  N     0.425883  0.425883  0.425883
  1  O     0.565119  0.140519  0.565119
  2  O     0.565119  0.565119  0.140519
  3  O     0.140519  0.565119  0.565119
  4  Ag    0.00196   0.00196   0.00196",0.211931,"[0.0, 1.0, -0.7142900000000001]","[[ 0.       0.       0.       0.      -0.22539 -0.09808]
 [-0.09808  0.09808  0.      -0.22539  0.       0.     ]
 [-0.11776 -0.11776 -0.13757  0.       0.       0.     ]]"
496,mp-22988,CsGeCl3,5.0,3m,160.0,168.036987335,"Full Formula (Cs1 Ge1 Cl3)
Reduced Formula: CsGeCl3
abc   :   5.518274   5.518273   5.518273
angles:  89.844002  89.844002  89.844009
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cl    0.050606  0.503279  0.503279
  1  Cl    0.503279  0.503279  0.050606
  2  Cl    0.503279  0.050606  0.503279
  3  Ge    0.486762  0.486762  0.486762
  4  Cs    7.4e-05   7.4e-05   7.4e-05",0.49535,"[0.0, 0.0, 1.0]","[[ 0.       0.       0.       0.      -0.26192  0.10337]
 [ 0.10337 -0.10337  0.      -0.26192  0.       0.     ]
 [-0.28065 -0.28065 -0.49535  0.       0.       0.     ]]"
497,mp-557510,Cu3TeS3Cl,8.0,3m,160.0,162.983716265,"Full Formula (Cu3 Te1 S3 Cl1)
Reduced Formula: Cu3TeS3Cl
abc   :   5.481780   5.481780   5.481780
angles:  85.049695  85.049697  85.049685
Sites (8)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cu    0.770756  0.770756  0.195978
  1  Cu    0.770756  0.195978  0.770756
  2  Cu    0.195978  0.770756  0.770756
  3  Te    0.252409  0.252409  0.252409
  4  S     0.471797  0.971415  0.971415
  5  S     0.971415  0.471797  0.971415
  6  S     0.971415  0.971415  0.471797
  7  Cl    0.568143  0.568143  0.568143",0.11837,"[0.0, 0.0, 1.0]","[[ 0.       0.       0.       0.       0.07152  0.01548]
 [ 0.01548 -0.01548  0.       0.07152  0.       0.     ]
 [-0.01635 -0.01635  0.11837  0.       0.       0.     ]]"
498,mp-554051,H6CNF,9.0,3m,160.0,79.3302523408,"Full Formula (H6 C1 N1 F1)
Reduced Formula: H6CNF
abc   :   5.236322   5.236322   5.236322
angles:  50.732952  50.732956  50.732956
Sites (9)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  H     0.228529  0.614231  0.228529
  1  H     0.614231  0.228529  0.228529
  2  H     0.651529  0.651529  0.254397
  3  H     0.228529  0.228529  0.614231
  4  H     0.254397  0.651529  0.651529
  5  H     0.651529  0.254397  0.651529
  6  C     0.491521  0.491521  0.491521
  7  N     0.382829  0.382829  0.382829
  8  F     0.998371  0.998371  0.998371",0.154834,"[0.0, 1.0, -1.4]","[[ 0.       0.       0.       0.       0.0723   0.01123]
 [ 0.01123 -0.01123  0.       0.0723   0.       0.     ]
 [ 0.19899  0.19899  0.14485  0.       0.       0.     ]]"
499,mp-568619,SiC,10.0,3m,156.0,104.8877324,"Full Formula (Si5 C5)
Reduced Formula: SiC
abc   :   3.093964   3.093964  12.652130
angles:  90.000000  90.000000 120.000004
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Si    0.666667  0.333333  0.399849
  1  Si    0.666667  0.333333  0.800075
  2  Si    0         0         1.00008
  3  Si    0.333333  0.666667  0.19996
  4  Si    0         0         0.599864
  5  C     0.666667  0.333333  0.950276
  6  C     0.333333  0.666667  0.349995
  7  C     0         0         0.150043
  8  C     0.666667  0.333333  0.549803
  9  C     0         0         0.750059",0.090904,"[0.0, 1.0, -0.28571]","[[ 0.       0.       0.       0.       0.0686   0.07891]
 [ 0.07891 -0.07891  0.       0.0686   0.       0.     ]
 [ 0.01202  0.01202  0.01349  0.       0.       0.     ]]"
